Study_Hours,Attendance,Previous_Score,Sleep_Hours,Assignments_Completed,Exam_Score
7.00021375186549,50.88630086173762,34.725178267867534,4.489449553668195,38.8761259388732,53.69366262202751
4.681448690526213,71.50980302002361,66.30906960664166,4.52672942234896,90.66169820168525,76.69756046572009
1.6593632310253987,82.54277570334597,42.55552774085473,5.030976762145951,71.55026780900086,51.68758991707194
5.2041806460570665,46.41261538568463,97.9473581786821,7.108464988242068,38.89773436069168,79.58935654703109
0.8266909505945748,74.03873317773422,37.93124533092249,5.283968072189881,59.92792987517984,46.84567551051983
9.13854381974843,55.393767022081825,58.25207016531139,5.699706420955464,41.260220543956855,68.17669799014878
2.9584098252001607,97.77561251425479,81.65194893842244,6.401877017037965,79.02435222065986,81.88635206759497
6.793961701362829,69.01273880319548,79.31880996192118,8.871196744062278,83.12076940925647,84.62004652991769
3.4612552228494042,88.35955298650948,59.59100458257526,4.083172815477161,37.40575641909593,64.45574139998631
5.440646201189203,73.0135925293757,54.25669175669027,7.896272921419735,65.4297896886251,72.98459429043565
5.693747653761156,42.60475197128915,57.83286649870094,8.013259186244113,87.0237539218142,67.44391054794798
2.2561173274925066,77.98908253564134,48.49933842110475,8.79193468213982,95.53141290856975,61.719372760504264
9.711053963763307,97.08420053239942,44.373305709475986,9.596517634361879,65.9462506719239,89.37207687070688
7.863761821930588,76.09670920877987,63.8127788291223,4.120827093695739,96.5195456527985,80.65537445257488
9.425239944859797,89.15133156560742,48.79736292473251,4.922702233079297,67.49822793192209,82.72269279037283
9.000859829062664,93.05238780090447,50.12231654280751,9.317027764335958,57.593334621993556,77.57552342499756
6.1800497987053085,53.68478631693595,75.972924443219,6.751111373122092,89.37421899870267,77.36883233447253
9.25780523271961,52.7226903944936,97.79761321899245,7.387543833600781,64.50878973206623,88.39609404944324
1.3406787694932352,76.6588593310595,72.25460403915625,7.9781632223388845,63.033175739516615,68.97793577756573
2.3618371929818793,64.66170818840229,35.38856269454764,8.074399626973825,64.32187425868798,53.29922215082155
0.9296592446501116,90.39167817200322,35.29085296978469,9.590442419899048,89.27495013088217,58.76170548952858
3.590638142251011,94.00138740388067,96.59962545918961,9.981696504470019,88.23590791816365,90.1110656231399
4.192434252050079,61.20528275816309,50.810355321513356,8.320944765585642,58.24639947081478,57.97743795167394
3.077815801852011,54.21223353846892,36.44468902577328,5.723327255230905,53.33099019093675,52.534963098921395
8.373006336943329,86.83153091463171,71.9331211005267,9.278514413766061,64.43496168273904,94.98831519561772
3.889156603589098,56.48836213288817,73.65541448031863,4.29532548724457,70.09407568159763,65.45431051278179
3.1688778420301174,89.3568591108207,75.39533740830817,5.386485117246977,46.68360474395979,73.99394478894646
5.65561279000336,65.42429521892578,48.71814195002789,9.38431430478229,85.57685593009134,68.32035427762695
1.8387801372602453,80.05299395748823,31.057747895013254,5.53714908663613,64.0537936012696,47.232064284520966
8.120871317163378,45.73211883008009,97.55107586181303,5.323906357730491,53.383188389397176,81.79118342128963
1.2082311149578229,77.43155948059439,47.562513198377175,4.828751758841483,37.47746950747934,50.26033404929677
9.875425897704915,67.10606072423374,77.32184016367833,9.1546705458815,46.71916122825249,87.04444678100305
7.836325308318245,75.19650779052844,79.46409089150967,7.000349555146521,96.44968202291886,90.30815065361746
2.387798974574638,50.0808524646918,72.700519195564,8.049359218324929,51.35697807736686,60.26015679217346
0.5524601126742228,84.21242469665093,51.903517594955375,5.434398304450178,41.82015025569247,48.33461367967988
8.246883570320925,91.7678246525937,48.97673776348461,8.548242526067298,62.24709541584952,82.39873811965522
7.2151447665523625,53.00438800544654,71.83677978918922,8.56003326977259,51.4961420352174,77.3695592687982
7.425568096389379,45.7428733312097,90.6266943528184,5.875588149449801,32.461147518983594,75.71709944995601
7.827068293516485,41.41831516278018,96.27136102463768,6.464095798061697,52.620165209559204,83.76721996286155
1.2034241914738584,78.51829002659596,37.413406308263035,5.258141664581205,68.08760367576281,46.110980014144516
3.90542442117059,76.42564216532685,40.83800288184039,9.859366139937425,68.61986604139769,64.61358614478831
1.6007560654887323,72.8018447628442,96.13153811481557,7.87361546235047,54.95912448238221,67.6066360084087
8.699482545818139,53.916825766958524,81.55746598343548,9.607263284293094,61.311192937682044,81.74512953551213
6.4213322048618,63.45435975433088,91.80956773808411,5.820313261774799,97.58625427643365,82.89880653523105
3.6435312361001673,75.66858011117039,44.18428438947402,8.691345477981338,56.41439340612182,57.947130408402224
1.1038043277172245,69.80601153155015,71.13101097765812,8.595151863308452,48.07587692819881,58.379039346688444
3.454332056298791,99.26713121289325,79.07977160922316,8.149933911199248,47.0426930846732,76.01030518457425
3.5892415592540967,48.18638515340399,77.60783198128809,9.793833851600802,62.04352288928939,69.7275822168738
7.431258694211609,81.70867324285562,58.57061836066887,6.361332016637894,83.16641041018607,78.59848496932594
6.556795977874525,64.25912608625752,31.077642418391594,4.7843039415385435,44.41917289319312,51.970071870037955
8.928521054475102,65.69197689553688,70.80482397629842,8.030253155464365,79.65072889985376,88.99878994194627
4.986041789038518,83.05586593949057,47.71710774257261,8.375858802863238,31.48048763445914,62.06532648004182
1.636145336413866,81.54616907946217,61.51779723000232,7.450363440752888,59.32530845887622,61.2194464841121
7.275825478618453,99.4753596221313,97.03067105586722,5.240907358800378,84.31055456419509,97.35483463826763
7.727457961860526,47.703657367247516,57.93247223497043,7.026735650016132,53.7113069042102,69.45557724336282
5.832133376910214,46.246578963049984,88.78611246650988,5.873138419414777,69.46159710117797,77.62425294889215
7.824188209568329,83.46032902772447,43.19784240244758,6.564799169000135,44.348546297813755,72.78052588140882
5.191058165461712,74.70321502038455,77.07223486175201,7.871311455067984,81.93967737883206,76.34440445453099
5.465961879128944,56.44963999358835,98.39048681072605,8.471288456145007,33.65953722881317,83.99308546511558
4.561639674406221,44.765162139339196,37.132517061105574,5.3933481454080585,89.67798514128503,54.610297281817374
0.7414817040689043,45.13949497578583,30.58239595590344,6.43195216388172,43.87374704951677,35.467938570678584
1.5249685564363924,93.6514524798471,60.350795484283005,5.614969425949775,91.20786221958315,68.56223637023646
0.7985772640239754,51.512039483124575,36.48378381359571,5.191789683171215,54.67704689103621,40.54445414549734
6.545898907005914,59.40229372693125,82.3869044773362,8.70032331997503,80.58785021321407,82.89223664419693
3.4863818202251036,53.59938413361928,94.01840646939912,9.455516166621955,52.34577084503319,79.97899442219781
5.331421566064677,61.29977834991624,60.38146808961312,6.22139311410746,93.41381698642533,69.05840998475104
9.121881502297883,44.1654305647656,48.10981495088087,8.5076735462426,38.86459878628621,67.4635800994381
2.868276176914312,71.14358745449621,60.40823233046268,9.381971736186467,42.49638524908191,62.364880212142616
4.398637768838483,44.05675381553289,80.64134724950007,9.07674526318139,64.51210876111617,72.46731941898213
7.677735816158963,88.0213904693417,30.63379131062597,5.096880331235355,35.73569073267023,60.62594315311598
2.6735825721704134,54.02272491462598,71.2617792639288,9.737751289080169,43.71861292912334,55.55536885368826
1.2313091433735335,72.40071487627063,72.93041794211653,6.260058642576775,96.063646754841,63.3461028702263
3.252638802680796,92.80474525368749,74.63817728271549,6.035443967043018,98.3542762803521,72.01865301392209
2.0316022289130418,79.05264214283164,46.941545598661406,4.3745879636666825,56.33815305312953,52.14818046944383
9.332127697254444,71.97746719308012,79.98369063646888,6.917041924629298,94.63002147097549,93.76518520233171
8.17714360586196,59.460025186922536,36.39740404322435,4.654081693845573,68.13772729714023,62.29389090829064
6.517335686849023,59.98011478349187,43.94892355267606,5.491238925564556,48.88197261116369,57.005754908416826
8.778875606783318,80.1692173118914,91.42290326581374,5.9016557306036885,79.1679104756419,93.98676376418437
8.134884730541588,99.64836167327005,81.71062055085964,8.852957940950105,76.12312646024,98.49082537276756
2.2724155594173405,79.71035139096271,30.96218878079417,9.25293190237538,99.23877233761134,53.65826486660956
8.97931048565479,73.46700504220149,47.386338225886014,5.8147979047688185,48.55331011864983,75.99179341049961
5.623751298198682,83.83903061435477,45.00845380952152,9.152188727467443,77.04416518632148,74.43337754255826
8.170681474058593,67.91233673702308,48.956442962588085,9.143385624218746,33.64166285206128,74.66752411627338
9.012867349273186,43.60854055604711,47.32918391959205,8.587905702309241,37.95522270877036,71.30392463066529
3.521033012232707,73.73780895267458,34.3768407019992,4.880170684091089,30.27428624657653,56.14857232822561
1.545493283012929,97.45751707032281,62.12583616177742,8.141937081404373,99.96224767417712,69.81403242969003
2.665384044148446,50.51817654145958,81.29134323503156,9.670144387483413,86.15915880032344,69.41562458382708
4.557523991949435,81.40029344923994,72.47122073022055,8.095242872602942,85.07061103134785,76.44197349035608
8.271140276263685,52.05602131954339,77.10101680186558,5.989701094647003,65.68082527017258,78.690112700665
8.676940540935263,72.14966106838487,35.68044249753674,7.003475904584988,51.0046958033808,74.27905123193949
0.5660452400463116,45.800586978803175,96.60434971237511,7.874350260106322,40.58849991238731,55.66973166197182
5.352099374486874,67.02225617549111,88.69442836901175,7.063422452371022,49.92723171925246,74.32645333867208
4.465404529913401,85.36979973371476,86.35632229469638,4.719717650385819,56.31798553503974,80.5727950504169
2.6100241994719373,60.85429145433892,87.60886635292373,5.872384267912124,82.94170678862059,72.5922472887767
1.6387209896699866,79.89470346923308,95.2897355692933,8.814376183321794,67.77632522322067,74.09938655522794
3.7073441283344657,87.72699764738375,68.09777762795883,9.168508276573105,35.42385385888379,72.87058070963624
9.457642187168933,95.63066916876716,44.019741250733816,4.823800196293421,31.262030627123856,77.28639469047981
3.570427854197175,54.078524911327214,73.17485254967788,9.714320514392348,37.16325256738442,68.51684783229202
5.428510906561978,63.958954948558485,82.00170455675573,5.972935707091656,58.73490995881656,74.22052173532
7.17868010950419,49.14496079982504,81.65421753478178,7.97388243238432,95.32350419343128,84.89085594285626
3.9544812226032926,99.5490101295025,66.5014316916816,8.510950875740086,74.61817368464551,85.41736474164946
9.731929785849127,95.62005807545772,34.792110353350466,8.8716774078273,86.12781299128605,86.2793549320085
9.643249301950057,72.39742781683358,55.97790569010895,9.67449821335558,62.646221615318396,83.96140115617501
2.8919318103409593,90.52199766258528,94.45366259243501,5.877517288172935,55.316625823653,79.04793009669568
5.223860805977662,71.25747863632253,70.91142368301982,9.151038727309327,37.588026090163595,70.87070964958787
3.3583439432593116,77.41514128016559,67.68323602789994,4.790121420617242,91.31531155303435,76.02981168313985
3.205984696585942,45.34746592696099,48.81974600675355,8.230245438121557,84.82120203195319,56.9907344689057
0.8504259998680616,85.31622522980848,55.79142439416052,8.451866377083915,41.76826683184076,56.052591281240765
6.29086117280902,47.66280901811409,92.67422624072185,8.066339447207923,65.85823947133824,76.68652612591663
5.2754507206741845,89.5640578151517,76.6524133268785,5.513888416810918,64.11623655448714,81.54520865838663
0.9890481368748989,86.92168526022316,85.11709187266331,9.23825888209122,73.75640868805701,75.17913804425392
3.1471414102478086,82.52468186457858,61.80417961473586,5.01315078022237,96.23308257938828,66.7731151375523
9.128525916683211,42.169622831485725,74.11730536193105,4.321808749124985,70.58400092337357,78.39028322989401
2.775837961336238,58.187701356719714,47.386852612024526,8.304789943671473,67.81520867450331,51.37678471737053
1.8765012848666194,55.78675419465057,79.38225811984404,6.852854291396402,33.522605305426474,58.79046139847497
5.149801222636849,61.60818444829114,59.93209335923361,9.094588119752057,34.40352332126167,66.40896243024864
9.863679314050707,45.25856480583031,60.97818603703219,6.300382846349554,43.11427539287522,78.8441295787432
2.799525079359254,96.21746938186376,75.4525627203817,5.009671531046277,32.27295401842238,65.4313091407482
6.885287700355846,73.22813444274257,95.53964350282486,9.01865315481922,82.03470268990087,87.42953152894222
7.735386345622817,58.33145863948141,34.48044426260346,7.29345778984043,80.63312127957742,64.1403276492646
2.7575566679277967,63.818891024457,87.73202661429053,5.135174754342129,39.52393641021501,60.80194369752249
7.418055311812666,66.83215243029014,50.46681772885351,8.322303991518675,88.52552305566967,79.58092907958526
3.9939397608329057,76.03566000163704,61.07436181544645,7.066681830937004,40.83502243922784,68.97956332703069
6.506905390639005,70.94076566178987,31.53393301425063,7.625877893441919,51.082291089815115,63.009186700418425
6.5185322522285,95.16351839286504,51.073225448401914,6.765390029239491,47.42838294129555,77.34278608109284
5.589859498710205,69.81780897434982,65.18418698410913,8.972253902908038,56.06149690011334,73.1400048568186
1.357752815516879,99.52948088939877,33.93232541432073,8.977376294098299,47.82646361229733,55.263159548384266
8.43537370809776,91.08549746470575,64.37670105682156,8.256332930946318,64.22656485069164,85.5737487162253
3.5474106172314905,52.51063086144015,94.89774402008992,4.632408264378774,58.51855169482798,67.70756146771141
2.271925848798615,95.83571287863498,37.37752526754637,9.033123171424414,99.05986435455286,60.13374183473948
0.8873638447702572,46.98198387312856,83.5108509652853,8.026077883197459,33.9148445089758,56.52500885553934
6.113482960288297,89.04698250947149,58.67697373631948,8.182144996025798,39.95269634711461,73.994602142982
6.936861437501683,62.837397608594806,75.86216001670365,6.17789704242323,33.69781257360217,75.52940644398915
0.6575843748146335,92.67845922670418,48.21656185896606,9.27567733694204,73.80888364876631,60.43147844586789
5.364884053843169,92.08340140644702,41.16445837789508,8.352229601409146,33.81564941896037,65.44505937238166
2.6517098643804107,88.35552400705727,41.23238299898585,4.675542799175167,88.55078161632863,57.16340214766231
6.629141508889774,87.40182617842368,34.934436195020126,6.446668206436976,65.83570414773494,68.52834615416273
2.1564810755474184,58.280748345882444,42.99526934308701,9.318282171760849,66.89053372070737,55.647832493887535
7.063908511973427,44.85515698307513,76.49535694922778,4.283180210184274,69.31161553985359,68.34944681563391
4.173985789855106,64.17881072590968,91.71834282904555,9.768499717852297,41.95695944143475,75.73383615307537
9.398934892998978,50.41147089919052,86.98879799138132,8.074975409917377,43.83832121801413,85.28045451144553
1.8064489693869359,81.69706533414771,77.95940169121388,7.788255865860259,52.31721260111033,65.0415308607613
3.7401303349774557,60.76598359226713,37.730230438777184,5.623355538927949,71.5447491075296,52.06262407367866
1.577998451785596,98.53661205159489,50.24312124071649,5.492750732435063,44.708244315815016,58.50281339913779
9.284589373646346,78.45832464071992,51.68648127257283,9.652349316931573,38.143220899328284,76.38789049649262
8.83472385711932,89.34883381806165,47.49698624783349,5.789634725404737,97.90818204929025,84.05371292968283
2.9504454632939785,47.95148036451091,66.05039617968062,8.653031780313995,31.538727036673603,53.708461047635105
6.7698484373247005,91.72086893635736,67.48876704157708,6.358730789242475,86.18881837352151,86.75078108378011
8.263610901911552,95.36543143080365,54.982018261977714,4.835524424708224,85.16246047025155,89.94439987243108
5.774407710194892,69.22371512913615,54.76524111155052,4.064291786172154,50.80498796915672,61.3756062392769
5.531680494382061,76.37517626505866,87.9988918534257,7.265544022091505,39.49386312051194,80.0958788817868
2.797596763554291,85.88858805417973,85.250499382378,9.854672911293596,40.19400526937964,72.20033991701318
1.3844762941560425,50.49031763562475,51.54570821765219,6.214817162855227,78.82021320660348,53.613111436593584
9.023549700556604,70.15396458780654,93.96519107112815,6.143154003958269,74.99646137603216,88.84391126534278
9.05397154305164,63.919781666338785,96.69705119017543,6.064549707096653,84.79219719759706,94.66720160839247
6.514463844096046,48.782439529734944,52.87197794210286,7.123263023829151,95.62368206793732,66.22333166577145
3.7207830149626564,62.05206533749188,54.80974641551384,6.643989300545761,78.43491542866144,61.29400200938081
3.8174909588202786,44.09033856312961,65.39439073953712,9.279487760362088,40.90960755860104,56.458659118033516
7.396578949267274,41.54871441696922,95.87845687735715,7.033124750340942,47.04098317357875,81.27946950297678
9.022547469549483,48.109977349289366,91.34236031996181,7.046547029131412,88.95356116111802,86.27499616310425
8.927321030518614,97.78690669535044,37.179757380851285,4.83022956832334,44.6514253083946,76.08589823201757
7.908817685647427,72.97177215370101,57.49115202899914,9.896437245462316,35.076562186813696,75.1646299286102
6.599300638465734,97.94932966919319,68.73598328248403,5.499837345212978,79.22960378295753,83.0068011653362
1.299329667452964,65.94987269980791,65.2192730786078,4.440184404757616,58.17684488430994,55.07687626789879
2.0354727838988307,58.70896798511558,43.57041475558249,7.978877493851253,94.40280367821325,53.055045432689546
9.036264791007254,70.36851177041464,90.11717398177083,7.572198220941236,75.51785497655631,93.50737536799586
6.261076066766105,66.3707013179746,77.3858548097786,6.490873923956475,36.32932844541625,77.90234974368413
0.5873719903579817,46.33988105570464,88.65358623962625,6.533153403284068,96.34995970775626,60.13670562958597
1.463979657227305,78.44957888141238,90.11349955446306,8.710383526278587,48.09900845481721,73.54175350677528
6.80326680652653,52.96229095057598,82.38490975660179,5.174275840597894,53.604874328440005,78.58624523250826
0.5480850465390775,77.17527729386978,60.74474208748021,8.92151991366934,58.15822895784794,55.65077661522971
2.0276764884662373,79.01206554388921,72.73827285107973,7.892482683370109,33.585700748301925,58.8520443071436
5.712970998982568,49.12149118771889,41.22557842838202,6.513818642677146,64.75607955614234,59.03866913374065
7.073004378080586,43.680977626640086,77.15517922324354,6.748171699503212,38.63229437527046,68.88539472527206
6.693631965274705,86.84569516410639,42.54772790174965,5.5398832431165745,58.067922868184624,74.79786809725083
2.630558439875318,67.5880254261592,78.57647133571098,8.51268599618185,54.5496851594459,67.45351748047945
7.265702602801591,43.48982773032855,46.07187125277781,7.077248453831606,84.09880583985523,63.55722660996784
2.7538663312196006,99.69197903018602,38.2285910105154,5.925127256499062,86.22193581429119,59.39488162606456
3.591297132513043,43.466833659782,41.56991431000702,7.576300694565702,40.73890176723616,51.924753604893624
7.591668348621229,81.7021137315132,30.13944946533492,9.974406712307939,55.658583116545834,68.68922555565008
6.671512540948539,99.02073551580482,80.31177324974712,6.611573677939323,56.13472127222822,86.3580687681963
8.56762239969469,54.350806252955536,81.26807343408655,9.524148404671717,40.598731075525954,84.99779883332552
6.747322476853262,48.53496212123177,66.04533449392815,6.070101039547397,85.89174535358333,70.41591045992749
5.8989317316869805,47.283096365345735,41.29539607387686,4.328396241549916,79.50598298347963,57.70228562560126
1.3899102943668784,58.196508854055736,35.84880362574828,5.225452638210573,43.32672504079243,41.640893779264566
3.9933001290646186,46.0627486606388,31.33902765061009,6.512170859966105,55.670533601565936,49.70685565676938
3.0194224929763918,81.52968050164792,41.60237238756545,5.317809571567414,37.406351739955994,55.580322726882166
2.817901612101294,43.73750788780376,92.35988744882027,4.0013622293095334,73.97446179651308,63.93199886646854
9.743600270148233,70.56532768898738,46.907578919117725,9.490009226485164,38.49603471840338,77.59026593156587
4.234428384334224,99.8018112311786,54.7989929052051,9.063276467385574,99.01539180374425,76.66317192688354
8.974442274182577,88.83821617036114,37.37418391369332,8.453753388921683,84.64774522815037,76.39249083047207
6.4958169469739975,76.91316629386066,45.56529133237192,5.006887573876172,57.31669847087966,67.32128834329345
8.05070738364566,58.3752172471967,66.34571995461437,4.722181457259916,70.49947525955481,80.82562221775689
5.275052384499325,77.43375017749831,72.54268781669568,4.405628496834299,93.7939271351486,73.58327776469498
5.980586903950411,71.6224878346991,47.17466199163478,8.344175132637528,68.78694962770783,66.63803432675255
5.178918091279207,65.56500303342229,34.0412511457582,9.572847764127312,42.21489404785686,55.86889466814747
2.354808384081423,47.84262260441197,57.37230083891791,6.583214925478222,56.50923489068116,54.64348454549786
7.3632950949843,93.196252914428,46.39423596484339,4.714844031976289,89.02014055208218,78.36964836207055
3.16733744318813,66.98707892927935,45.368774626086136,7.07435692439264,75.09491111927325,57.73798636247043
0.7310016810988115,51.6773507092459,97.19039618994186,6.092991444751781,75.55070690336602,61.53400047532637
6.631986811118094,62.06556105263738,73.14103401480068,6.248949546099986,90.67750399819424,78.41909300249694
2.182551454366965,64.84778515173562,68.98149102204671,7.727983744934244,92.57811402237533,61.04661355436302
9.434356551352685,89.65227373401245,59.104257246632535,8.312308679573214,94.38548002456054,91.47147410697552
9.562321481524581,84.01686283368412,60.0261033401101,4.663621593238965,36.63944352772093,82.37524429686258
9.191211707094261,86.15829361848039,67.86335026866566,4.213541384838859,68.08882013741706,81.49598351136372
4.016507652426721,40.661875865718834,78.75008649252752,9.96598181611429,81.8356664852823,64.96622915995367
0.6468378570242406,64.96923989078569,79.15022673272806,5.396370093493311,82.98487915889098,65.97827216786877
9.31902634458339,68.88064909811942,42.01857353938147,4.322983149450755,72.47013413790027,71.06786237454857
4.567749409014486,41.1515366093834,65.00789264536388,5.13925197457552,41.67511346285719,60.29200393321651
9.68322078091486,55.58879252470206,58.837066652387136,4.2337470780907855,85.8194387759165,77.60992053786286
9.654389782347902,85.6173893873281,90.93688763885689,6.35086536770303,80.40779334604619,97.70936348588023
8.60358982693992,48.22658234373994,74.19932448528635,8.814410706707946,36.02950400843254,78.29036792281475
3.297264474661064,72.11860788715549,67.27528464911873,6.047466698546324,62.466687727206335,62.359267678535375
4.158428421718289,52.91211232103425,38.07762495252422,6.6651004412702,42.178417966526254,51.1544841065372
8.585798379410141,40.727246478633596,72.39465225263879,8.053520641404633,53.62339319990803,74.62119462723372
3.510759048984638,54.472087455972485,38.20427339761634,7.053364420419281,31.26567645439798,44.36555996484469
2.1101810935178786,98.55242529460322,53.60446028960264,9.168674116127946,58.02309078875308,66.87410194052289
5.789611993354327,88.09222671297937,39.99893753700323,9.19621405027454,68.49138448093473,70.01677756361191
9.39347035452742,97.574598659262,78.44515529170582,4.059464172946922,73.37078149789608,92.42274854785511
7.112283068412244,69.27124263558174,44.43764796853068,8.668277838899195,76.44432415900971,68.41895056085579
5.915581115848967,46.584171920650206,57.43015612316182,6.764401601450043,88.5403919171722,71.65679070561521
1.4231766908223011,72.87756933842158,92.6972344333145,9.933043247821978,45.0824035093011,72.90602868682882
6.342568653642113,67.26264007359765,44.30214683792792,6.899392455252611,38.43372757069275,65.7530247888522
9.9055115759905,90.66142496437695,65.54635447711453,9.921375672329784,89.6076020328548,95.08106884500314
1.8307981447469783,45.88495484705467,59.349016281621545,8.52741616723442,40.962897042485494,45.99120398839456
5.424131697455499,69.29446822130669,31.26868287320108,5.491629307679838,98.23320569353368,67.67841729168595
8.835044183315576,49.00291988163906,85.4930679500969,7.230369875721746,88.97767605790459,86.4028347815431
7.537301868664942,59.480555613403595,34.83321344202198,9.952813836871496,65.06136241227193,65.1874471523374
7.121649539455046,84.24142464326798,63.19785146838675,9.145183646511542,98.69949974454177,86.78408113242338
7.173598797877538,68.561087762126,69.2474806457265,4.584201362747327,36.816371037560295,75.40121481143284
3.915165936587674,62.553297108746165,73.9898519630211,8.238231980859975,51.214603282257116,67.59510298048137
3.289122520512687,63.66857671420212,78.20421405155129,6.073477515224878,74.67570905284279,72.02627476351567
8.18893097704588,67.5668061043592,47.72906684659006,4.041893571282088,54.50048079312251,71.99461893554135
8.196077249452216,87.10099263022342,30.698514366091455,6.4208858141619976,94.98607863865543,71.69803162263898
8.737187026510986,93.52508133641406,80.64105636484385,5.408526530349828,34.59382617244723,85.35561649539689
9.175785249286477,97.3200811902357,67.49596195433051,8.913215623122829,68.45882824426752,95.48184923170825
5.357752789178909,87.2142031753177,88.52823922450742,6.023983653074593,71.36063871765802,75.311115497706
5.264404799528396,58.924413744880766,87.4971854030486,8.965142163722902,75.69096866440569,78.74802404982901
8.083804200184364,81.28808236519254,89.03283174515182,4.003587633008772,47.89663563322701,81.19361460677636
6.674657342388769,66.25618744332351,63.95662619856781,5.846914900156715,55.519649926390514,70.05244954451891
7.168685333948182,55.28023732276307,53.3539877085806,5.446991285846572,89.05763707654843,69.23745849848328
8.06003035964296,90.45229476555537,85.40907418139591,5.401404166411666,43.645993827911184,86.25053102584478
8.95505074726688,42.3055809377395,61.590587912047845,4.409119718592776,87.88074930213534,72.29627912396344
3.7109539900895903,94.1057195281254,42.840953748240416,5.12274562246301,69.38587960319197,59.811245890143866
4.068038050079468,67.68864787748404,89.8481813693032,7.33329741931372,83.35312578358574,84.7845459126656
1.3928284284882555,78.23208860849682,91.77919137406431,5.748166437026467,79.952515638443,76.80407874463515
5.993661339463653,79.56123533234697,62.64168292981191,6.504368693974888,44.52580467694153,68.1571496713509
0.8414516010690498,93.70706444239218,35.29898091168512,6.261201282083131,69.81689155037111,57.691342754933345
4.923181172258372,78.20018093003245,57.14782629418519,9.255429549999366,90.74062069635647,73.26723551439161
5.655124029721978,76.8360150856037,86.24763616238224,9.431793994063092,60.24813657613505,83.41018132059507
